Time (seconds), PosCmd (Theta) deg, PosFbk (Theta) deg, PosErr (Theta) deg, VelCmd (Theta) deg/msec, VelFbk (Theta) deg/msec, VelErr (Theta) deg/msec, AccCmd (Theta), AccErr (Theta), AccFbk (Theta), CurCmd (Theta), CurFbk (Theta), CurErr (Theta), AxisStatus (Theta), DriveStatus (Theta), PsoCounter0 (Theta), PsoStatus (Theta), WaveformActive (Theta), PsoWaveformActiveOnTime (Theta), PsoWaveformActivePulseCount (Theta), PsoWaveformActiveTotalTime (Theta)
2.63, 4047570.0000043423, 4047570, 4.3421983718872075E-06, 18, 18.02, -0.02, 0, 0, 0, 0.17989806830883026, 0.17070886492729187, 0.009189203381538391, 8585, 16851105, 899, 1052, 1, 100, 200, 1000
2.6310000000000002, 4047588.0000043423, 4047588.02, -0.019995657801628115, 18, 18.02, -0.02, 0, 0, 0, 0.06304344534873962, 0.1620866060256958, -0.09904316067695618, 8585, 16851073, 898, 1052, 1, 100, 200, 1000
2.632, 4047606.0000043423, 4047606.02, -0.019995657801628115, 18, 18, 0, 0, 0.02, -0.02, 0.12370732426643372, 0.14215895533561707, -0.01845163106918335, 8585, 16851137, 898, 1052, 1, 100, 200, 1000
2.633, 4047624.0000043423, 4047624.02, -0.019995657801628115, 18, 18, 0, 0, 0, 0, 0.1627448946237564, 0.1721872091293335, -0.009442314505577087, 8585, 16851009, 899, 1052, 1, 100, 200, 1000
2.634, 4047642.0000043423, 4047642, 4.3421983718872075E-06, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.18232429027557373, 0.1773899793624878, 0.0049343109130859375, 8585, 16851041, 900, 1052, 1, 100, 200, 1000
2.6350000000000002, 4047660.0000043423, 4047659.98, 0.020004342198371886, 18, 17.98, 0.02, 0, 0, 0, 0.2030618041753769, 0.24554690718650818, -0.04248510301113129, 8585, 16850977, 1, 1052, 1, 100, 200, 1000
2.636, 4047678.0000043423, 4047677.96, 0.04000434219837189, 18, 17.98, 0.02, 0, 0, 0, 0.23709701001644135, 0.2660249173641205, -0.028927907347679138, 8585, 16851105, 1, 1052, 1, 100, 200, 1000
2.637, 4047696.0000043423, 4047696, 4.3421983718872075E-06, 18, 18.04, -0.04, 0, -0.06, 0.06, 0.08669459074735641, 0.16666191816329956, -0.07996732741594315, 8585, 16851073, 900, 1052, 1, 100, 200, 1000
2.638, 4047714.0000043423, 4047714.04, -0.039995657801628115, 18, 18.04, -0.04, 0, 0, 0, 0.07494721561670303, 0.14221860468387604, -0.067271389067173, 8585, 16851137, 898, 1052, 1, 100, 200, 1000
2.6390000000000002, 4047732.0000043423, 4047732.04, -0.039995657801628115, 18, 18, 0, 0, 0.04, -0.04, 0.14731545746326447, 0.129646435379982, 0.01766902208328247, 8585, 16851009, 897, 1052, 1, 100, 200, 1000
2.64, 4047750.0000043423, 4047750.02, -0.019995657801628115, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.25134652853012085, 0.1366443634033203, 0.11470216512680054, 8585, 16851041, 898, 1052, 1, 100, 200, 1000
2.641, 4047768.0000043423, 4047768, 4.3421983718872075E-06, 18, 17.98, 0.02, 0, 0, 0, 0.22590473294258118, 0.2081184834241867, 0.01778624951839447, 8585, 16851105, 899, 1052, 1, 100, 200, 1000
2.642, 4047786.0000043423, 4047785.98, 0.020004342198371886, 18, 17.98, 0.02, 0, 0, 0, 0.21119681000709534, 0.259185254573822, -0.047988444566726685, 8585, 16851073, 1, 1052, 1, 100, 200, 1000
2.6430000000000002, 4047804.0000043423, 4047803.96, 0.04000434219837189, 18, 17.98, 0.02, 0, 0, 0, 0.21740475296974182, 0.26642996072769165, -0.04902520775794983, 8585, 16851137, 1, 1052, 1, 100, 200, 1000
2.644, 4047822.0000043423, 4047822, 4.3421983718872075E-06, 18, 18.04, -0.04, 0, -0.06, 0.06, 0.08352825045585632, 0.17638418078422546, -0.09285593032836914, 8585, 16851009, 849, 1052, 1, 100, 200, 1000
2.645, 4047840.0000043423, 4047840.04, -0.039995657801628115, 18, 18.04, -0.04, 0, 0, 0, 0.08830928057432175, 0.09711390733718872, -0.008804626762866974, 8585, 16851041, 797, 1052, 1, 100, 200, 1000
2.646, 4047858.0000043423, 4047858.06, -0.05999565780162811, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.12345113605260849, 0.10394182056188583, 0.019509315490722656, 8585, 16850977, 796, 1052, 1, 100, 200, 1000
2.6470000000000002, 4047876.0000043423, 4047876.04, -0.039995657801628115, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.23616434633731842, 0.10734640806913376, 0.12881793826818466, 8585, 16851105, 797, 1052, 1, 100, 200, 1000
2.648, 4047894.0000043423, 4047894, 4.3421983718872075E-06, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.2714649438858032, 0.1703985631465912, 0.10106638073921204, 8585, 16851073, 900, 1052, 1, 100, 200, 1000
2.649, 4047912.0000043423, 4047911.96, 0.04000434219837189, 18, 17.96, 0.04, 0, 0, 0, 0.2653660774230957, 0.3076034486293793, -0.04223737120628357, 8585, 16851137, 2, 1052, 1, 100, 200, 1000
2.65, 4047930.0000043423, 4047929.96, 0.04000434219837189, 18, 18, 0, 0, -0.04, 0.04, 0.12592656910419464, 0.25204676389694214, -0.1261201947927475, 8585, 16851009, 2, 1052, 1, 100, 200, 1000
2.6510000000000002, 4047948.0000043423, 4047947.98, 0.020004342198371886, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.1098051443696022, 0.16466856002807617, -0.05486341565847397, 8585, 16851041, 1, 1052, 1, 100, 200, 1000
2.652, 4047966.0000043423, 4047965.98, 0.020004342198371886, 18, 18, 0, 0, 0.02, -0.02, 0.2011813521385193, 0.1908080130815506, 0.010373339056968689, 8585, 16850977, 900, 1052, 1, 100, 200, 1000
2.653, 4047984.0000043423, 4047984, 4.3421983718872075E-06, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.16919589042663574, 0.15688663721084595, 0.012309253215789795, 8585, 16851105, 899, 1052, 1, 100, 200, 1000
2.654, 4048002.0000043423, 4048002.02, -0.019995657801628115, 18, 18.02, -0.02, 0, 0, 0, 0.15037955343723297, 0.129484623670578, 0.020894929766654968, 8585, 16851137, 899, 1052, 1, 100, 200, 1000
2.6550000000000002, 4048020.0000043423, 4048020.02, -0.019995657801628115, 18, 18, 0, 0, 0.02, -0.02, 0.2455807775259018, 0.1595422923564911, 0.0860384851694107, 8585, 16851009, 899, 1052, 1, 100, 200, 1000
2.656, 4048038.0000043423, 4048037.98, 0.020004342198371886, 18, 17.96, 0.04, 0, 0.04, -0.04, 0.29834261536598206, 0.20859989523887634, 0.08974272012710571, 8585, 16851041, 900, 1052, 1, 100, 200, 1000
2.657, 4048056.0000043423, 4048055.96, 0.04000434219837189, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.2528821527957916, 0.2682651877403259, -0.015383034944534302, 8585, 16850977, 1, 1052, 1, 100, 200, 1000
2.658, 4048074.0000043423, 4048073.96, 0.04000434219837189, 18, 18, 0, 0, -0.02, 0.02, 0.22498589754104614, 0.21391332149505615, 0.01107257604598999, 8585, 16851105, 2, 1052, 1, 100, 200, 1000
2.6590000000000003, 4048092.0000043423, 4048091.96, 0.04000434219837189, 18, 18, 0, 0, 0, 0, 0.22884808480739594, 0.20780372619628906, 0.021044358611106873, 8585, 16851073, 1, 1052, 1, 100, 200, 1000
2.66, 4048110.0000043423, 4048110, 4.3421983718872075E-06, 18, 18.04, -0.04, 0, -0.04, 0.04, 0.13527606427669525, 0.15734972059726715, -0.0220736563205719, 8585, 16851137, 899, 1052, 1, 100, 200, 1000
2.661, 4048128.0000043423, 4048128.02, -0.019995657801628115, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.17571040987968445, 0.15601804852485657, 0.01969236135482788, 8585, 16851009, 899, 1052, 1, 100, 200, 1000
2.662, 4048146.0000043423, 4048146.02, -0.019995657801628115, 18, 18, 0, 0, 0.02, -0.02, 0.16866029798984528, 0.1472911238670349, 0.021369174122810364, 8585, 16851041, 898, 1052, 1, 100, 200, 1000
2.6630000000000003, 4048164.0000043423, 4048164.02, -0.019995657801628115, 18, 18, 0, 0, 0, 0, 0.16670797765254974, 0.1740846037864685, -0.007376626133918762, 8585, 16850977, 849, 1052, 1, 100, 200, 1000
2.664, 4048182.0000043423, 4048181.98, 0.020004342198371886, 18, 17.96, 0.04, 0, 0.04, -0.04, 0.2867797911167145, 0.20687586069107056, 0.07990393042564392, 8585, 16851105, 850, 1052, 1, 100, 200, 1000
2.665, 4048200.0000043423, 4048199.96, 0.04000434219837189, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.24640659987926483, 0.35897350311279297, -0.11256690323352814, 8585, 16851073, 802, 1052, 1, 100, 200, 1000
2.666, 4048218.0000043423, 4048217.98, 0.020004342198371886, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.18044722080230713, 0.17965346574783325, 0.000793755054473877, 8585, 16851009, 800, 1052, 1, 100, 200, 1000
2.6670000000000003, 4048236.0000043423, 4048236.02, -0.019995657801628115, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.13017986714839935, 0.14038647711277008, -0.010206609964370728, 8585, 16851041, 798, 1052, 1, 100, 200, 1000
2.668, 4048254.0000043423, 4048254.04, -0.039995657801628115, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.11171027272939682, 0.10745511204004288, 0.004255160689353943, 8585, 16850977, 897, 1052, 1, 100, 200, 1000
2.669, 4048272.0000043423, 4048272.04, -0.039995657801628115, 18, 18, 0, 0, 0.02, -0.02, 0.1559363156557083, 0.14522205293178558, 0.01071426272392273, 8585, 16851105, 897, 1052, 1, 100, 200, 1000
2.67, 4048290.0000043423, 4048290.02, -0.019995657801628115, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.22158107161521912, 0.16471999883651733, 0.05686107277870178, 8585, 16851073, 899, 1052, 1, 100, 200, 1000
2.6710000000000003, 4048308.0000043423, 4048307.98, 0.020004342198371886, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.3033383786678314, 0.2179984599351883, 0.08533991873264313, 8585, 16851137, 1, 1052, 1, 100, 200, 1000
2.672, 4048326.0000043423, 4048325.96, 0.04000434219837189, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.23327645659446716, 0.25391191244125366, -0.0206354558467865, 8585, 16851009, 1, 1052, 1, 100, 200, 1000
2.673, 4048344.0000043423, 4048343.98, 0.020004342198371886, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.1589386761188507, 0.16516989469528198, -0.006231218576431274, 8585, 16851041, 1, 1052, 1, 100, 200, 1000
2.674, 4048362.0000043423, 4048361.98, 0.020004342198371886, 18, 18, 0, 0, 0.02, -0.02, 0.20695355534553528, 0.2043464183807373, 0.0026071369647979736, 8585, 16850977, 900, 1052, 1, 100, 200, 1000
2.6750000000000003, 4048380.0000043428, 4048380.02, -0.019995657205581666, 18.000000000596046, 18.04, -0.03999999940395355, 5.960464477539063E-10, -0.03999999940395355, 0.04, 0.1497465968132019, 0.16977745294570923, -0.020030856132507324, 8585, 16851105, 899, 1052, 1, 100, 200, 1000
2.676, 4048398.0000043428, 4048398.02, -0.019995657205581666, 18, 18, 0, -5.960464477539063E-10, 0.03999999940395355, -0.04, 0.1296057403087616, 0.1381712257862091, -0.00856548547744751, 8585, 16851073, 898, 1052, 1, 100, 200, 1000
2.677, 4048416.0000043428, 4048416.02, -0.019995657205581666, 18, 18, 0, 0, 0, 0, 0.16748341917991638, 0.16786004602909088, -0.0003766268491744995, 8585, 16851137, 898, 1052, 1, 100, 200, 1000
2.678, 4048434.0000043428, 4048434, 4.342794418334961E-06, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.28676116466522217, 0.17369243502616882, 0.11306872963905334, 8585, 16851009, 899, 1052, 1, 100, 200, 1000
2.6790000000000003, 4048452.0000043428, 4048451.98, 0.020004342794418335, 18, 17.98, 0.02, 0, 0, 0, 0.27718088030815125, 0.22348925471305847, 0.05369162559509277, 8585, 16850977, 900, 1052, 1, 100, 200, 1000
2.68, 4048470.0000043428, 4048469.96, 0.040004342794418335, 18, 17.98, 0.02, 0, 0, 0, 0.28057435154914856, 0.26204487681388855, 0.01852947473526001, 8585, 16851105, 1, 1052, 1, 100, 200, 1000
2.681, 4048488.0000043428, 4048487.98, 0.020004342794418335, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.16076339781284332, 0.1849364936351776, -0.02417309582233429, 8585, 16851073, 1, 1052, 1, 100, 200, 1000
2.682, 4048506.0000043428, 4048506, 4.342794418334961E-06, 18, 18.02, -0.02, 0, 0, 0, 0.17661790549755096, 0.15345782041549683, 0.023160085082054138, 8585, 16851137, 899, 1052, 1, 100, 200, 1000
2.6830000000000003, 4048524.0000043428, 4048524.02, -0.019995657205581666, 18, 18.02, -0.02, 0, 0, 0, 0.17238624393939972, 0.1553778499364853, 0.01700839400291443, 8585, 16851009, 849, 1052, 1, 100, 200, 1000
2.684, 4048542.0000043428, 4048542.02, -0.019995657205581666, 18, 18, 0, 0, 0.02, -0.02, 0.16669300198554993, 0.14588676393032074, 0.020806238055229187, 8585, 16851041, 849, 1052, 1, 100, 200, 1000
2.685, 4048560.0000043428, 4048560, 4.342794418334961E-06, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.252042293548584, 0.18859398365020752, 0.06344830989837646, 8585, 16850977, 800, 1052, 1, 100, 200, 1000
2.686, 4048578.0000043428, 4048577.96, 0.040004342794418335, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.26742038130760193, 0.24478575587272644, 0.02263462543487549, 8585, 16851105, 801, 1052, 1, 100, 200, 1000
2.6870000000000003, 4048596.0000043428, 4048595.96, 0.040004342794418335, 18, 18, 0, 0, -0.04, 0.04, 0.2255384474992752, 0.23082980513572693, -0.005291357636451721, 8585, 16851073, 801, 1052, 1, 100, 200, 1000
2.688, 4048614.0000043428, 4048613.98, 0.020004342794418335, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.19068917632102966, 0.19005797803401947, 0.0006311982870101929, 8585, 16851137, 900, 1052, 1, 100, 200, 1000
2.689, 4048632.0000043428, 4048632.04, -0.03999565720558167, 18, 18.06, -0.06, 0, -0.04, 0.04, 0.07024174928665161, 0.14715363085269928, -0.07691188156604767, 8585, 16851009, 898, 1052, 1, 100, 200, 1000
2.69, 4048650.0000043428, 4048650.06, -0.059995657205581664, 18, 18.02, -0.02, 0, 0.04, -0.04, 0.056714754551649094, 0.08369693160057068, -0.026982177048921585, 8585, 16851041, 896, 1052, 1, 100, 200, 1000
2.691, 4048668.0000043428, 4048668.06, -0.059995657205581664, 18, 18, 0, 0, 0.02, -0.02, 0.12436529994010925, 0.11855201423168182, 0.005813285708427429, 8585, 16851105, 897, 1052, 1, 100, 200, 1000
2.692, 4048686.0000043428, 4048686.02, -0.019995657205581666, 18, 17.96, 0.04, 0, 0.04, -0.04, 0.2383015900850296, 0.15419313311576843, 0.08410845696926117, 8585, 16851073, 898, 1052, 1, 100, 200, 1000
2.693, 4048704.0000043428, 4048703.98, 0.020004342794418335, 18, 17.96, 0.04, 0, 0, 0, 0.29862868785858154, 0.2561675012111664, 0.04246118664741516, 8585, 16851137, 1, 1052, 1, 100, 200, 1000
2.694, 4048722.0000043428, 4048721.96, 0.040004342794418335, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.25103336572647095, 0.28093665838241577, -0.029903292655944824, 8585, 16851009, 1, 1052, 1, 100, 200, 1000
2.695, 4048740.0000043428, 4048739.96, 0.040004342794418335, 18, 18, 0, 0, -0.02, 0.02, 0.22298698127269745, 0.21229402720928192, 0.010692954063415527, 8585, 16851041, 1, 1052, 1, 100, 200, 1000
2.696, 4048758.0000043428, 4048757.98, 0.020004342794418335, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.21044431626796722, 0.18519437313079834, 0.025249943137168884, 8585, 16850977, 1, 1052, 1, 100, 200, 1000
2.697, 4048776.0000043428, 4048776, 4.342794418334961E-06, 18, 18.02, -0.02, 0, 0, 0, 0.17429424822330475, 0.16177092492580414, 0.01252332329750061, 8585, 16851105, 899, 1052, 1, 100, 200, 1000
2.698, 4048794.0000043428, 4048794.04, -0.03999565720558167, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.10926523059606552, 0.1292213797569275, -0.01995614916086197, 8585, 16851073, 898, 1052, 1, 100, 200, 1000
2.699, 4048812.0000043428, 4048812.02, -0.019995657205581666, 18, 17.98, 0.02, 0, 0.06, -0.06, 0.16132532060146332, 0.1659325659275055, -0.004607245326042175, 8585, 16851137, 898, 1052, 1, 100, 200, 1000
2.7, 4048830.0000043428, 4048830, 4.342794418334961E-06, 18, 17.98, 0.02, 0, 0, 0, 0.17914900183677673, 0.17324432730674744, 0.005904674530029297, 8585, 16851009, 899, 1052, 1, 100, 200, 1000
2.701, 4048848.0000043428, 4048847.98, 0.020004342794418335, 18, 17.98, 0.02, 0, 0, 0, 0.28512656688690186, 0.18597057461738586, 0.09915599226951599, 8585, 16851041, 900, 1052, 1, 100, 200, 1000
2.702, 4048866.0000043428, 4048865.96, 0.040004342794418335, 18, 17.98, 0.02, 0, 0, 0, 0.3290240466594696, 0.2431880533695221, 0.08583599328994751, 8585, 16850977, 1, 1052, 1, 100, 200, 1000
2.703, 4048884.0000043428, 4048883.98, 0.020004342794418335, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.10178613662719727, 0.21598389744758606, -0.1141977608203888, 8585, 16851105, 1, 1052, 1, 100, 200, 1000
2.704, 4048902.0000043428, 4048902.02, -0.019995657205581666, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.0328315794467926, 0.15173746645450592, -0.11890588700771332, 8585, 16851137, 849, 1052, 1, 100, 200, 1000
2.705, 4048920.0000043428, 4048920.04, -0.03999565720558167, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.10756815969944, 0.15395259857177734, -0.04638443887233734, 8585, 16851009, 798, 1052, 1, 100, 200, 1000
2.706, 4048938.0000043428, 4048938.04, -0.03999565720558167, 18, 18, 0, 0, 0.02, -0.02, 0.14732438325881958, 0.12669061124324799, 0.020633772015571594, 8585, 16851041, 798, 1052, 1, 100, 200, 1000
2.707, 4048956.0000043428, 4048956.02, -0.019995657205581666, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.24291281402111053, 0.13318940997123718, 0.10972340404987335, 8585, 16850977, 798, 1052, 1, 100, 200, 1000
2.708, 4048974.0000043428, 4048973.98, 0.020004342794418335, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.3113402724266052, 0.21449491381645203, 0.0968453586101532, 8585, 16851105, 901, 1052, 1, 100, 200, 1000
2.709, 4048992.0000043428, 4048991.96, 0.040004342794418335, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.2142454832792282, 0.20838169753551483, 0.005863785743713379, 8585, 16851073, 2, 1052, 1, 100, 200, 1000
2.71, 4049010.0000043428, 4049009.96, 0.040004342794418335, 18, 18, 0, 0, -0.02, 0.02, 0.22406412661075592, 0.21395918726921082, 0.010104939341545105, 8585, 16851137, 1, 1052, 1, 100, 200, 1000
2.711, 4049028.0000043428, 4049028, 4.342794418334961E-06, 18, 18.04, -0.04, 0, -0.04, 0.04, 0.10049216449260712, 0.1829824447631836, -0.08249028027057648, 8585, 16851009, 899, 1052, 1, 100, 200, 1000
2.712, 4049046.0000043428, 4049046.04, -0.03999565720558167, 18, 18.04, -0.04, 0, 0, 0, 0.0457489900290966, 0.10574996471405029, -0.06000097468495369, 8585, 16851041, 897, 1052, 1, 100, 200, 1000
2.713, 4049064.0000043428, 4049064.06, -0.059995657205581664, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.09534900635480881, 0.10328416526317596, -0.007935158908367157, 8585, 16850977, 897, 1052, 1, 100, 200, 1000
2.714, 4049082.0000043428, 4049082.04, -0.03999565720558167, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.14302082359790802, 0.14692707359790802, -0.00390625, 8585, 16851105, 898, 1052, 1, 100, 200, 1000
2.715, 4049100.0000043428, 4049100, 4.342794418334961E-06, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.23030810058116913, 0.19203177094459534, 0.03827632963657379, 8585, 16851073, 900, 1052, 1, 100, 200, 1000
2.716, 4049118.0000043428, 4049117.96, 0.040004342794418335, 18, 17.96, 0.04, 0, 0, 0, 0.2867601215839386, 0.32466185092926025, -0.037901729345321655, 8585, 16851009, 1, 1052, 1, 100, 200, 1000
2.717, 4049136.0000043428, 4049135.96, 0.040004342794418335, 18, 18, 0, 0, -0.04, 0.04, 0.2185068577528, 0.22990137338638306, -0.011394515633583069, 8585, 16851041, 2, 1052, 1, 100, 200, 1000
2.718, 4049154.0000043428, 4049153.96, 0.040004342794418335, 18, 18, 0, 0, 0, 0, 0.22272756695747375, 0.2130117118358612, 0.009715855121612549, 8585, 16850977, 1, 1052, 1, 100, 200, 1000
2.719, 4049172.0000043428, 4049172, 4.342794418334961E-06, 18, 18.04, -0.04, 0, -0.04, 0.04, 0.13515836000442505, 0.18445806205272675, -0.0492997020483017, 8585, 16851105, 900, 1052, 1, 100, 200, 1000
2.72, 4049190.0000043428, 4049190.02, -0.019995657205581666, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.1370028406381607, 0.12726345658302307, 0.009739384055137634, 8585, 16851073, 899, 1052, 1, 100, 200, 1000
2.721, 4049208.0000043428, 4049208.02, -0.019995657205581666, 18, 18, 0, 0, 0.02, -0.02, 0.16453900933265686, 0.14157773554325104, 0.022961273789405823, 8585, 16851137, 899, 1052, 1, 100, 200, 1000
2.722, 4049226.0000043428, 4049226, 4.342794418334961E-06, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.2911868393421173, 0.17867650091648102, 0.11251033842563629, 8585, 16851009, 899, 1052, 1, 100, 200, 1000
2.723, 4049244.0000043428, 4049243.98, 0.020004342794418335, 18, 17.98, 0.02, 0, 0, 0, 0.23405681550502777, 0.21770521998405457, 0.016351595520973206, 8585, 16851041, 1, 1052, 1, 100, 200, 1000
2.724, 4049262.0000043428, 4049261.96, 0.040004342794418335, 18, 17.98, 0.02, 0, 0, 0, 0.22090257704257965, 0.2577682435512543, -0.03686566650867462, 8585, 16850977, 852, 1052, 1, 100, 200, 1000
2.725, 4049280.0000043428, 4049279.96, 0.040004342794418335, 18, 18, 0, 0, -0.02, 0.02, 0.2295786589384079, 0.2265615165233612, 0.003017142415046692, 8585, 16851105, 801, 1052, 1, 100, 200, 1000
2.726, 4049298.0000043428, 4049298, 4.342794418334961E-06, 18, 18.04, -0.04, 0, -0.04, 0.04, 0.13877956569194794, 0.1721450388431549, -0.03336547315120697, 8585, 16851073, 800, 1052, 1, 100, 200, 1000
2.727, 4049316.0000043428, 4049316.02, -0.019995657205581666, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.08567021042108536, 0.16074901819229126, -0.0750788077712059, 8585, 16851137, 798, 1052, 1, 100, 200, 1000
2.728, 4049334.0000043428, 4049334.04, -0.03999565720558167, 18, 18.02, -0.02, 0, 0, 0, 0.09136401116847992, 0.13826969265937805, -0.04690568149089813, 8585, 16851009, 897, 1052, 1, 100, 200, 1000
2.729, 4049352.0000043428, 4049352.04, -0.03999565720558167, 18, 18, 0, 0, 0.02, -0.02, 0.1480129361152649, 0.12323366105556488, 0.024779275059700012, 8585, 16850977, 898, 1052, 1, 100, 200, 1000
2.73, 4049370.0000043428, 4049370, 4.342794418334961E-06, 18, 17.96, 0.04, 0, 0.04, -0.04, 0.288970410823822, 0.20498508214950562, 0.0839853286743164, 8585, 16851105, 900, 1052, 1, 100, 200, 1000
2.731, 4049388.0000043428, 4049387.96, 0.040004342794418335, 18, 17.96, 0.04, 0, 0, 0, 0.28067776560783386, 0.2930191457271576, -0.01234138011932373, 8585, 16851073, 1, 1052, 1, 100, 200, 1000
2.732, 4049406.0000043428, 4049405.98, 0.020004342794418335, 18, 18.02, -0.02, 0, -0.06, 0.06, 0.16847501695156097, 0.19088950753211975, -0.022414490580558777, 8585, 16851137, 1, 1052, 1, 100, 200, 1000
2.733, 4049424.0000043428, 4049424, 4.342794418334961E-06, 18, 18.02, -0.02, 0, 0, 0, 0.11205216497182846, 0.18301938474178314, -0.07096721976995468, 8585, 16851009, 899, 1052, 1, 100, 200, 1000
2.734, 4049442.0000043428, 4049442.04, -0.03999565720558167, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.06432253867387772, 0.10638415068387985, -0.042061612010002136, 8585, 16851041, 897, 1052, 1, 100, 200, 1000
2.735, 4049460.0000043428, 4049460.06, -0.059995657205581664, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.1316145658493042, 0.11462314426898956, 0.016991421580314636, 8585, 16850977, 896, 1052, 1, 100, 200, 1000
2.736, 4049478.0000043428, 4049478.04, -0.03999565720558167, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.24333757162094116, 0.12709268927574158, 0.11624488234519958, 8585, 16851105, 897, 1052, 1, 100, 200, 1000
2.737, 4049496.0000043428, 4049496.02, -0.019995657205581666, 18, 17.98, 0.02, 0, 0, 0, 0.18830764293670654, 0.1649094820022583, 0.023398160934448242, 8585, 16851073, 899, 1052, 1, 100, 200, 1000
2.738, 4049514.0000043428, 4049513.98, 0.020004342794418335, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.25202101469039917, 0.27295151352882385, -0.020930498838424683, 8585, 16851137, 1, 1052, 1, 100, 200, 1000
2.739, 4049532.0000043428, 4049531.96, 0.040004342794418335, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.21343566477298737, 0.27055779099464417, -0.0571221262216568, 8585, 16851009, 2, 1052, 1, 100, 200, 1000
2.74, 4049550.0000043428, 4049549.96, 0.040004342794418335, 18, 18, 0, 0, -0.02, 0.02, 0.22250625491142273, 0.22138133645057678, 0.0011249184608459473, 8585, 16851041, 1, 1052, 1, 100, 200, 1000
2.741, 4049568.0000043428, 4049568, 4.342794418334961E-06, 18, 18.04, -0.04, 0, -0.04, 0.04, 0.07912234961986542, 0.18401110172271729, -0.10488875210285187, 8585, 16851105, 899, 1052, 1, 100, 200, 1000
2.742, 4049586.0000043428, 4049586.02, -0.019995657205581666, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.17046427726745605, 0.1282089352607727, 0.04225534200668335, 8585, 16851073, 898, 1052, 1, 100, 200, 1000
2.743, 4049604.0000043428, 4049604.02, -0.019995657205581666, 18, 18, 0, 0, 0.02, -0.02, 0.16372014582157135, 0.13695645332336426, 0.026763692498207092, 8585, 16851137, 848, 1052, 1, 100, 200, 1000
2.744, 4049622.0000043428, 4049622.02, -0.019995657205581666, 18, 18, 0, 0, 0, 0, 0.15998981893062592, 0.17100803554058075, -0.011018216609954834, 8585, 16851009, 849, 1052, 1, 100, 200, 1000
2.745, 4049640.0000043428, 4049640, 4.342794418334961E-06, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.20131514966487885, 0.18536755442619324, 0.015947595238685608, 8585, 16851041, 800, 1052, 1, 100, 200, 1000
2.746, 4049658.0000043428, 4049657.96, 0.040004342794418335, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.2331395447254181, 0.21213151514530182, 0.021008029580116272, 8585, 16850977, 801, 1052, 1, 100, 200, 1000
2.747, 4049676.0000043428, 4049675.96, 0.040004342794418335, 18, 18, 0, 0, -0.04, 0.04, 0.22031664848327637, 0.2131333351135254, 0.0071833133697509766, 8585, 16851105, 801, 1052, 1, 100, 200, 1000
2.748, 4049694.0000043428, 4049693.98, 0.020004342794418335, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.2089303880929947, 0.17171284556388855, 0.03721754252910614, 8585, 16851073, 900, 1052, 1, 100, 200, 1000
