Time (seconds), PosCmd (Theta) deg, PosFbk (Theta) deg, PosErr (Theta) deg, VelCmd (Theta) deg/msec, VelFbk (Theta) deg/msec, VelErr (Theta) deg/msec, AccCmd (Theta), AccErr (Theta), AccFbk (Theta), CurCmd (Theta), CurFbk (Theta), CurErr (Theta), AxisStatus (Theta), DriveStatus (Theta), PsoCounter0 (Theta), PsoStatus (Theta), WaveformActive (Theta), PsoWaveformActiveOnTime (Theta), PsoWaveformActivePulseCount (Theta), PsoWaveformActiveTotalTime (Theta)
2.447, 1559646.0000003683, 1559646, 3.6835670471191405E-07, 18, 17.96, 0.04, 0, 0.04, -0.04, 0.16656017303466797, 0.13918665051460266, 0.027373522520065308, 8585, 16851041, 10750, 540, 1, 100, 20000, 1000
2.448, 1559664.0000003683, 1559663.98, 0.020000368356704712, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.2484232485294342, 0.2112155258655548, 0.037207722663879395, 8585, 16850977, 9852, 540, 1, 100, 20000, 1000
2.449, 1559682.0000003683, 1559681.96, 0.040000368356704716, 18, 17.98, 0.02, 0, 0, 0, 0.1962074339389801, 0.25815248489379883, -0.061945050954818726, 8585, 16851105, 8952, 540, 1, 100, 20000, 1000
2.45, 1559700.0000003683, 1559699.98, 0.020000368356704712, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.14923179149627686, 0.15759357810020447, -0.008361786603927612, 8585, 16851073, 8051, 540, 1, 100, 20000, 1000
2.451, 1559718.0000003683, 1559718, 3.6835670471191405E-07, 18, 18.02, -0.02, 0, 0, 0, 0.10532080382108688, 0.1458274871110916, -0.04050668329000473, 8585, 16851009, 7150, 540, 1, 100, 20000, 1000
2.452, 1559736.0000003683, 1559736.02, -0.01999963164329529, 18, 18.02, -0.02, 0, 0, 0, 0.14498770236968994, 0.1272767186164856, 0.017710983753204346, 8585, 16851041, 6249, 540, 1, 100, 20000, 1000
2.453, 1559754.0000003683, 1559754.04, -0.039999631643295286, 18, 18.02, -0.02, 0, 0, 0, 0.09744362533092499, 0.09257794916629791, 0.004865676164627075, 8585, 16850977, 5349, 540, 1, 100, 20000, 1000
2.454, 1559772.0000003683, 1559772, 3.6835670471191405E-07, 18, 17.96, 0.04, 0, 0.06, -0.06, 0.2607111632823944, 0.15733391046524048, 0.10337725281715393, 8585, 16851105, 4451, 540, 1, 100, 20000, 1000
2.455, 1559790.0000003683, 1559789.96, 0.040000368356704716, 18, 17.96, 0.04, 0, 0, 0, 0.2517877221107483, 0.24781513214111328, 0.00397258996963501, 8585, 16851073, 3553, 540, 1, 100, 20000, 1000
2.456, 1559808.0000003683, 1559807.96, 0.040000368356704716, 18, 18, 0, 0, -0.04, 0.04, 0.19532014429569244, 0.20294807851314545, -0.007627934217453003, 8585, 16851137, 2653, 540, 1, 100, 20000, 1000
2.457, 1559826.0000003683, 1559825.98, 0.020000368356704712, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.09697157144546509, 0.18608567118644714, -0.08911409974098206, 8585, 16851009, 1751, 540, 1, 100, 20000, 1000
2.458, 1559844.0000003683, 1559844.02, -0.01999963164329529, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.0482572540640831, 0.10725100338459015, -0.05899374932050705, 8585, 16851041, 849, 540, 1, 100, 20000, 1000
2.459, 1559862.0000003683, 1559862.04, -0.039999631643295286, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.12411592900753021, 0.10628651827573776, 0.01782941073179245, 8585, 16850977, 15198, 540, 1, 100, 20000, 1000
2.46, 1559880.0000003683, 1559880.04, -0.039999631643295286, 18, 18, 0, 0, 0.02, -0.02, 0.16659680008888245, 0.09770145267248154, 0.06889534741640091, 8585, 16851105, 14298, 540, 1, 100, 20000, 1000
2.461, 1559898.0000003683, 1559898.02, -0.01999963164329529, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.2438584417104721, 0.1110515147447586, 0.1328069269657135, 8585, 16851073, 13399, 540, 1, 100, 20000, 1000
2.462, 1559916.0000003683, 1559915.98, 0.020000368356704712, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.2621873617172241, 0.1925807148218155, 0.06960664689540863, 8585, 16851137, 12501, 540, 1, 100, 20000, 1000
2.463, 1559934.0000003686, 1559933.96, 0.04000036865472794, 18.000000000298023, 17.98, 0.020000000298023225, 2.9802322387695313E-10, -0.019999999701976776, 0.02, 0.20650051534175873, 0.2985450029373169, -0.09204448759555817, 8585, 16851009, 11603, 540, 1, 100, 20000, 1000
2.464, 1559952.0000003686, 1559951.94, 0.06000036865472794, 18, 17.98, 0.02, -2.9802322387695313E-10, -2.9802322387695313E-10, 0, 0.22880403697490692, 0.291167676448822, -0.0623636394739151, 8585, 16850977, 10703, 540, 1, 100, 20000, 1000
2.465, 1559970.0000003686, 1559969.98, 0.020000368654727936, 18, 18.04, -0.04, 0, -0.06, 0.06, 0.0717184916138649, 0.181069016456604, -0.1093505248427391, 8585, 16851105, 9801, 540, 1, 100, 20000, 1000
2.466, 1559988.0000003686, 1559988.02, -0.019999631345272065, 18, 18.04, -0.04, 0, 0, 0, 0.061519838869571686, 0.11691154539585114, -0.05539170652627945, 8585, 16851073, 8899, 540, 1, 100, 20000, 1000
2.467, 1560006.0000003686, 1560006.04, -0.03999963134527206, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.13011202216148376, 0.08356679230928421, 0.046545229852199554, 8585, 16851137, 7998, 540, 1, 100, 20000, 1000
2.468, 1560024.0000003686, 1560024.04, -0.03999963134527206, 18, 18, 0, 0, 0.02, -0.02, 0.12085273116827011, 0.12443463504314423, -0.003581903874874115, 8585, 16851009, 7098, 540, 1, 100, 20000, 1000
2.469, 1560042.0000003686, 1560042.02, -0.019999631345272065, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.19806066155433655, 0.12352029234170914, 0.07454036921262741, 8585, 16851041, 6200, 540, 1, 100, 20000, 1000
2.47, 1560060.0000003686, 1560059.98, 0.020000368654727936, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.28511032462120056, 0.19085028767585754, 0.09426003694534302, 8585, 16850977, 5301, 540, 1, 100, 20000, 1000
2.471, 1560078.0000003686, 1560077.98, 0.020000368654727936, 18, 18, 0, 0, -0.04, 0.04, 0.21920572221279144, 0.1925165057182312, 0.02668921649456024, 8585, 16851105, 4402, 540, 1, 100, 20000, 1000
2.472, 1560096.0000003686, 1560095.98, 0.020000368654727936, 18, 18, 0, 0, 0, 0, 0.1778418868780136, 0.16803710162639618, 0.009804785251617432, 8585, 16851073, 3501, 540, 1, 100, 20000, 1000
2.473, 1560114.0000003686, 1560114, 3.6865472793579105E-07, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.1648780256509781, 0.15471844375133514, 0.010159581899642944, 8585, 16851137, 2600, 540, 1, 100, 20000, 1000
2.474, 1560132.0000003686, 1560132.02, -0.019999631345272065, 18, 18.02, -0.02, 0, 0, 0, 0.14391013979911804, 0.13047824800014496, 0.013431891798973083, 8585, 16851009, 1699, 540, 1, 100, 20000, 1000
2.475, 1560150.0000003686, 1560150.04, -0.03999963134527206, 18, 18.02, -0.02, 0, 0, 0, 0.12077151238918304, 0.08238539099693298, 0.03838612139225006, 8585, 16851041, 798, 540, 1, 100, 20000, 1000
2.476, 1560168.0000003686, 1560168.02, -0.019999631345272065, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.23513224720954895, 0.12895645201206207, 0.10617579519748688, 8585, 16851105, 16150, 540, 1, 100, 20000, 1000
2.477, 1560186.0000003686, 1560185.98, 0.020000368654727936, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.21226766705513, 0.20800624787807465, 0.004261419177055359, 8585, 16851073, 15252, 540, 1, 100, 20000, 1000
2.478, 1560204.0000003686, 1560203.96, 0.04000036865472794, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.18937085568904877, 0.21691113710403442, -0.027540281414985657, 8585, 16851137, 14353, 540, 1, 100, 20000, 1000
2.479, 1560222.0000003686, 1560221.96, 0.04000036865472794, 18, 18, 0, 0, -0.02, 0.02, 0.19795124232769012, 0.20015834271907806, -0.0022071003913879395, 8585, 16851009, 13452, 540, 1, 100, 20000, 1000
2.48, 1560240.0000003686, 1560240, 3.6865472793579105E-07, 18, 18.04, -0.04, 0, -0.04, 0.04, 0.05740072578191757, 0.1510632187128067, -0.09366249293088913, 8585, 16851041, 12550, 540, 1, 100, 20000, 1000
2.481, 1560258.0000003686, 1560258.04, -0.03999963134527206, 18, 18.04, -0.04, 0, 0, 0, 0.04303127899765968, 0.11303485929965973, -0.07000358030200005, 8585, 16850977, 11649, 540, 1, 100, 20000, 1000
2.482, 1560276.0000003686, 1560276.04, -0.03999963134527206, 18, 18, 0, 0, 0.04, -0.04, 0.11842900514602661, 0.0969737321138382, 0.021455273032188416, 8585, 16851105, 10748, 540, 1, 100, 20000, 1000
2.483, 1560294.0000003686, 1560294.02, -0.019999631345272065, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.1299312859773636, 0.10662417113780975, 0.023307114839553833, 8585, 16851073, 9849, 540, 1, 100, 20000, 1000
2.484, 1560312.0000003686, 1560312, 3.6865472793579105E-07, 18, 17.98, 0.02, 0, 0, 0, 0.2498699277639389, 0.16164378821849823, 0.08822613954544067, 8585, 16851137, 8951, 540, 1, 100, 20000, 1000
2.485, 1560330.0000003686, 1560329.96, 0.04000036865472794, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.2905358374118805, 0.23000138998031616, 0.06053444743156433, 8585, 16851009, 8053, 540, 1, 100, 20000, 1000
2.486, 1560348.0000003686, 1560347.94, 0.06000036865472794, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.2151312530040741, 0.2968454957008362, -0.08171424269676208, 8585, 16851041, 7154, 540, 1, 100, 20000, 1000
2.487, 1560366.0000003686, 1560365.96, 0.04000036865472794, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.1241992861032486, 0.19317416846752167, -0.06897488236427307, 8585, 16850977, 6252, 540, 1, 100, 20000, 1000
2.488, 1560384.0000003686, 1560384, 3.6865472793579105E-07, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.12273663282394409, 0.11935220658779144, 0.003384426236152649, 8585, 16851105, 5350, 540, 1, 100, 20000, 1000
2.489, 1560402.0000003686, 1560402.02, -0.019999631345272065, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.14254464209079742, 0.1044645607471466, 0.03808008134365082, 8585, 16851137, 4449, 540, 1, 100, 20000, 1000
2.49, 1560420.0000003686, 1560420.04, -0.03999963134527206, 18, 18.02, -0.02, 0, 0, 0, 0.09616590291261673, 0.11677172780036926, -0.020605824887752533, 8585, 16851009, 3549, 540, 1, 100, 20000, 1000
2.491, 1560438.0000003686, 1560438.02, -0.019999631345272065, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.13413892686367035, 0.14381837844848633, -0.009679451584815979, 8585, 16851041, 2650, 540, 1, 100, 20000, 1000
2.492, 1560456.0000003686, 1560455.98, 0.020000368654727936, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.16989357769489288, 0.1670956313610077, 0.002797946333885193, 8585, 16850977, 1751, 540, 1, 100, 20000, 1000
2.493, 1560474.0000003686, 1560473.98, 0.020000368654727936, 18, 18, 0, 0, -0.04, 0.04, 0.1736442893743515, 0.19548112154006958, -0.02183683216571808, 8585, 16851105, 852, 540, 1, 100, 20000, 1000
2.494, 1560492.0000003686, 1560491.98, 0.020000368654727936, 18, 18, 0, 0, 0, 0, 0.17974190413951874, 0.1717328578233719, 0.00800904631614685, 8585, 16851073, 17101, 540, 1, 100, 20000, 1000
2.495, 1560510.0000003686, 1560510, 3.6865472793579105E-07, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.15180909633636475, 0.1460176557302475, 0.0057914406061172485, 8585, 16851137, 16200, 540, 1, 100, 20000, 1000
2.496, 1560528.0000003686, 1560528.02, -0.019999631345272065, 18, 18.02, -0.02, 0, 0, 0, 0.13424676656723022, 0.13726213574409485, -0.003015369176864624, 8585, 16851009, 15299, 540, 1, 100, 20000, 1000
2.497, 1560546.0000003686, 1560546.04, -0.03999963134527206, 18, 18.02, -0.02, 0, 0, 0, 0.12217320501804352, 0.08300767093896866, 0.03916553407907486, 8585, 16851041, 14398, 540, 1, 100, 20000, 1000
2.498, 1560564.0000003686, 1560564.02, -0.019999631345272065, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.19474473595619202, 0.1430937647819519, 0.05165097117424011, 8585, 16850977, 13500, 540, 1, 100, 20000, 1000
2.499, 1560582.000000369, 1560581.96, 0.04000036895275116, 18.000000000298023, 17.94, 0.06000000029802322, 2.9802322387695313E-10, 0.040000000298023225, -0.04, 0.24271027743816376, 0.2172820121049881, 0.02542826533317566, 8585, 16851105, 12602, 540, 1, 100, 20000, 1000
2.5, 1560600.000000369, 1560599.94, 0.06000036895275116, 18, 17.98, 0.02, -2.9802322387695313E-10, -0.040000000298023225, 0.04, 0.30466651916503906, 0.2732775807380676, 0.031388938426971436, 8585, 16851073, 11703, 540, 1, 100, 20000, 1000
2.501, 1560618.000000369, 1560617.96, 0.04000036895275116, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.12505534291267395, 0.18701258301734924, -0.06195724010467529, 8585, 16851009, 10803, 540, 1, 100, 20000, 1000
2.5020000000000002, 1560636.000000369, 1560636, 3.68952751159668E-07, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.05029213801026344, 0.14778517186641693, -0.09749303385615349, 8585, 16851041, 9900, 540, 1, 100, 20000, 1000
2.503, 1560654.000000369, 1560654.04, -0.039999631047248844, 18, 18.04, -0.04, 0, 0, 0, 0.019792621955275536, 0.09378833323717117, -0.07399571128189564, 8585, 16850977, 8999, 540, 1, 100, 20000, 1000
2.504, 1560672.000000369, 1560672.04, -0.039999631047248844, 18, 18, 0, 0, 0.04, -0.04, 0.12336932122707367, 0.1051042228937149, 0.018265098333358765, 8585, 16851105, 8098, 540, 1, 100, 20000, 1000
2.505, 1560690.000000369, 1560690.04, -0.039999631047248844, 18, 18, 0, 0, 0, 0, 0.11797837167978287, 0.11769509315490723, 0.00028327852487564087, 8585, 16851073, 7199, 540, 1, 100, 20000, 1000
2.5060000000000002, 1560708.000000369, 1560708, 3.68952751159668E-07, 18, 17.96, 0.04, 0, 0.04, -0.04, 0.21154822409152985, 0.16342797875404358, 0.04812024533748627, 8585, 16851137, 6301, 540, 1, 100, 20000, 1000
2.507, 1560726.000000369, 1560725.94, 0.06000036895275116, 18, 17.94, 0.06, 0, 0.02, -0.02, 0.31654104590415955, 0.256235808134079, 0.060305237770080566, 8585, 16851009, 5403, 540, 1, 100, 20000, 1000
2.508, 1560744.000000369, 1560743.94, 0.06000036895275116, 18, 18, 0, 0, -0.06, 0.06, 0.1951308250427246, 0.1965745985507965, -0.0014437735080718994, 8585, 16851041, 4504, 540, 1, 100, 20000, 1000
2.509, 1560762.000000369, 1560761.98, 0.02000036895275116, 18, 18.04, -0.04, 0, -0.04, 0.04, 0.12468495219945908, 0.1855945885181427, -0.060909636318683624, 8585, 16850977, 3602, 540, 1, 100, 20000, 1000
2.5100000000000002, 1560780.000000369, 1560780.02, -0.01999963104724884, 18, 18.04, -0.04, 0, 0, 0, 0.1432863175868988, 0.12894731760025024, 0.01433899998664856, 8585, 16851105, 2700, 540, 1, 100, 20000, 1000
2.511, 1560798.000000369, 1560798.04, -0.039999631047248844, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.029235826805233955, 0.10707159340381622, -0.07783576659858227, 8585, 16851073, 1799, 540, 1, 100, 20000, 1000
2.512, 1560816.000000369, 1560816.04, -0.039999631047248844, 18, 18, 0, 0, 0.02, -0.02, 0.1274206042289734, 0.11483705043792725, 0.012583553791046143, 8585, 16851137, 899, 540, 1, 100, 20000, 1000
2.513, 1560834.000000369, 1560834.02, -0.01999963104724884, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.18770650029182434, 0.15647467970848083, 0.031231820583343506, 8585, 16851009, 50, 540, 1, 100, 20000, 1000
2.5140000000000002, 1560852.000000369, 1560852, 3.68952751159668E-07, 18, 17.98, 0.02, 0, 0, 0, 0.16622108221054077, 0.16271869838237762, 0.003502383828163147, 8585, 16850977, 101, 540, 1, 100, 20000, 1000
2.515, 1560870.000000369, 1560869.98, 0.02000036895275116, 18, 17.98, 0.02, 0, 0, 0, 0.18686293065547943, 0.22139017283916473, -0.0345272421836853, 8585, 16851105, 1052, 540, 1, 100, 20000, 1000
2.516, 1560888.000000369, 1560887.98, 0.02000036895275116, 18, 18, 0, 0, -0.02, 0.02, 0.18264661729335785, 0.1815936267375946, 0.0010529905557632446, 8585, 16851073, 151, 540, 1, 100, 20000, 1000
2.517, 1560906.000000369, 1560906, 3.68952751159668E-07, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.15103447437286377, 0.14225369691848755, 0.00878077745437622, 8585, 16851137, 2000, 540, 1, 100, 20000, 1000
2.5180000000000002, 1560924.000000369, 1560924.04, -0.039999631047248844, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.018290024250745773, 0.12998497486114502, -0.11169495061039925, 8585, 16851009, 1099, 540, 1, 100, 20000, 1000
2.519, 1560942.000000369, 1560942.04, -0.039999631047248844, 18, 18, 0, 0, 0.04, -0.04, 0.07166049629449844, 0.06349770724773407, 0.008162789046764374, 8585, 16851041, 198, 540, 1, 100, 20000, 1000
2.52, 1560960.000000369, 1560960.02, -0.01999963104724884, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.23344087600708008, 0.1401386260986328, 0.09330224990844727, 8585, 16850977, 2950, 540, 1, 100, 20000, 1000
2.521, 1560978.000000369, 1560977.98, 0.02000036895275116, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.21384282410144806, 0.21477843821048737, -0.0009356141090393066, 8585, 16851105, 2052, 540, 1, 100, 20000, 1000
2.5220000000000002, 1560996.000000369, 1560995.96, 0.04000036895275116, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.19450300931930542, 0.24635709822177887, -0.05185408890247345, 8585, 16851073, 1153, 540, 1, 100, 20000, 1000
2.523, 1561014.000000369, 1561013.96, 0.04000036895275116, 18, 18, 0, 0, -0.02, 0.02, 0.09293381869792938, 0.26309189200401306, -0.17015807330608368, 8585, 16851137, 253, 540, 1, 100, 20000, 1000
2.524, 1561032.000000369, 1561032, 3.68952751159668E-07, 18, 18.04, -0.04, 0, -0.04, 0.04, 0.017136450856924057, 0.170742005109787, -0.15360555425286293, 8585, 16851009, 3901, 540, 1, 100, 20000, 1000
2.525, 1561050.000000369, 1561050.04, -0.039999631047248844, 18, 18.04, -0.04, 0, 0, 0, 0.03760813549160957, 0.06948837637901306, -0.03188024088740349, 8585, 16851041, 2998, 540, 1, 100, 20000, 1000
2.5260000000000002, 1561068.000000369, 1561068.06, -0.05999963104724884, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.07989077270030975, 0.07748871296644211, 0.0024020597338676453, 8585, 16851105, 2098, 540, 1, 100, 20000, 1000
2.527, 1561086.000000369, 1561086.04, -0.039999631047248844, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.21776364743709564, 0.09441488981246948, 0.12334875762462616, 8585, 16851073, 1198, 540, 1, 100, 20000, 1000
2.528, 1561104.000000369, 1561104, 3.68952751159668E-07, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.2659841775894165, 0.14497825503349304, 0.12100592255592346, 8585, 16851137, 301, 540, 1, 100, 20000, 1000
2.529, 1561122.000000369, 1561121.94, 0.06000036895275116, 18, 17.94, 0.06, 0, 0.02, -0.02, 0.26779434084892273, 0.2851121127605438, -0.017317771911621094, 8585, 16851009, 4853, 540, 1, 100, 20000, 1000
2.5300000000000002, 1561140.000000369, 1561139.94, 0.06000036895275116, 18, 18, 0, 0, -0.06, 0.06, 0.23230919241905212, 0.20655502378940582, 0.0257541686296463, 8585, 16851041, 3954, 540, 1, 100, 20000, 1000
2.531, 1561158.000000369, 1561157.96, 0.04000036895275116, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.11143749952316284, 0.18974067270755768, -0.07830317318439484, 8585, 16850977, 3052, 540, 1, 100, 20000, 1000
2.532, 1561176.000000369, 1561176, 3.68952751159668E-07, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.09138299524784088, 0.12391684949398041, -0.032533854246139526, 8585, 16851105, 2151, 540, 1, 100, 20000, 1000
2.533, 1561194.000000369, 1561194.02, -0.01999963104724884, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.054473478347063065, 0.1250072419643402, -0.07053376361727715, 8585, 16851073, 1249, 540, 1, 100, 20000, 1000
2.5340000000000003, 1561212.000000369, 1561212.04, -0.039999631047248844, 18, 18.02, -0.02, 0, 0, 0, 0.12565892934799194, 0.10007023811340332, 0.025588691234588623, 8585, 16851137, 348, 540, 1, 100, 20000, 1000
2.535, 1561230.000000369, 1561230.02, -0.01999963104724884, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.13612371683120728, 0.11982972919940948, 0.01629398763179779, 8585, 16851009, 5799, 540, 1, 100, 20000, 1000
2.536, 1561248.000000369, 1561248, 3.68952751159668E-07, 18, 17.98, 0.02, 0, 0, 0, 0.14928171038627625, 0.13337120413780212, 0.01591050624847412, 8585, 16851041, 4900, 540, 1, 100, 20000, 1000
2.537, 1561266.000000369, 1561265.98, 0.02000036895275116, 18, 17.98, 0.02, 0, 0, 0, 0.27446988224983215, 0.1927473098039627, 0.08172257244586945, 8585, 16850977, 4001, 540, 1, 100, 20000, 1000
2.5380000000000003, 1561284.000000369, 1561283.98, 0.02000036895275116, 18, 18, 0, 0, -0.02, 0.02, 0.17631809413433075, 0.18805131316184998, -0.011733219027519226, 8585, 16851105, 3101, 540, 1, 100, 20000, 1000
2.539, 1561302.000000369, 1561302, 3.68952751159668E-07, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.050828881561756134, 0.17114606499671936, -0.12031718343496323, 8585, 16851137, 2201, 540, 1, 100, 20000, 1000
2.54, 1561320.000000369, 1561320.02, -0.01999963104724884, 18, 18.02, -0.02, 0, 0, 0, 0.09481457620859146, 0.12742385268211365, -0.032609276473522186, 8585, 16851009, 1299, 540, 1, 100, 20000, 1000
2.541, 1561338.000000369, 1561338.04, -0.039999631047248844, 18, 18.02, -0.02, 0, 0, 0, 0.12130797654390335, 0.09235494583845139, 0.028953030705451965, 8585, 16851041, 398, 540, 1, 100, 20000, 1000
2.5420000000000003, 1561356.000000369, 1561356.02, -0.01999963104724884, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.20925289392471313, 0.12483767420053482, 0.08441521972417831, 8585, 16850977, 6750, 540, 1, 100, 20000, 1000
2.543, 1561374.000000369, 1561374, 3.68952751159668E-07, 18, 17.98, 0.02, 0, 0, 0, 0.14728356897830963, 0.17564831674098969, -0.028364747762680054, 8585, 16851105, 5851, 540, 1, 100, 20000, 1000
2.544, 1561392.000000369, 1561391.96, 0.04000036895275116, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.22983446717262268, 0.1837080717086792, 0.04612639546394348, 8585, 16851073, 4952, 540, 1, 100, 20000, 1000
2.545, 1561410.000000369, 1561409.96, 0.04000036895275116, 18, 18, 0, 0, -0.04, 0.04, 0.1921127885580063, 0.19933843612670898, -0.007225647568702698, 8585, 16851137, 4053, 540, 1, 100, 20000, 1000
2.5460000000000003, 1561428.000000369, 1561427.98, 0.02000036895275116, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.08812537789344788, 0.1942131072282791, -0.10608772933483124, 8585, 16851009, 3151, 540, 1, 100, 20000, 1000
2.547, 1561446.000000369, 1561446.02, -0.01999963104724884, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.040405962616205215, 0.10660342127084732, -0.0661974586546421, 8585, 16851041, 2249, 540, 1, 100, 20000, 1000
2.548, 1561464.000000369, 1561464.04, -0.039999631047248844, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.11814622581005096, 0.09624146670103073, 0.021904759109020233, 8585, 16850977, 1348, 540, 1, 100, 20000, 1000
2.549, 1561482.000000369, 1561482.06, -0.05999963104724884, 18, 18.02, -0.02, 0, 0, 0, 0.1485128104686737, 0.08334050327539444, 0.06517230719327927, 8585, 16851105, 448, 540, 1, 100, 20000, 1000
2.5500000000000003, 1561500.000000369, 1561500.02, -0.01999963104724884, 18, 17.96, 0.04, 0, 0.06, -0.06, 0.2104516327381134, 0.1027810126543045, 0.1076706200838089, 8585, 16851073, 7699, 540, 1, 100, 20000, 1000
2.551, 1561518.000000369, 1561517.96, 0.04000036895275116, 18, 17.94, 0.06, 0, 0.02, -0.02, 0.2797077000141144, 0.19844426214694977, 0.08126343786716461, 8585, 16851009, 6802, 540, 1, 100, 20000, 1000
2.552, 1561536.000000369, 1561535.94, 0.06000036895275116, 18, 17.98, 0.02, 0, -0.04, 0.04, 0.2432054728269577, 0.31283390522003174, -0.06962843239307404, 8585, 16851041, 5903, 540, 1, 100, 20000, 1000
2.553, 1561554.000000369, 1561553.96, 0.04000036895275116, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.1359003782272339, 0.1669793277978897, -0.031078949570655823, 8585, 16850977, 5003, 540, 1, 100, 20000, 1000
2.5540000000000003, 1561572.000000369, 1561571.98, 0.02000036895275116, 18, 18.02, -0.02, 0, 0, 0, 0.15888197720050812, 0.1576995998620987, 0.0011823773384094238, 8585, 16851105, 4101, 540, 1, 100, 20000, 1000
2.555, 1561590.000000369, 1561590, 3.68952751159668E-07, 18, 18.02, -0.02, 0, 0, 0, 0.10133231431245804, 0.138602614402771, -0.03727030009031296, 8585, 16851073, 3200, 540, 1, 100, 20000, 1000
2.556, 1561608.000000369, 1561608.02, -0.01999963104724884, 18, 18.02, -0.02, 0, 0, 0, 0.1463933289051056, 0.1053769439458847, 0.041016384959220886, 8585, 16851137, 2299, 540, 1, 100, 20000, 1000
2.557, 1561626.000000369, 1561626.02, -0.01999963104724884, 18, 18, 0, 0, 0.02, -0.02, 0.139556422829628, 0.1448434442281723, -0.0052870213985443115, 8585, 16851009, 1399, 540, 1, 100, 20000, 1000
2.5580000000000003, 1561644.000000369, 1561644.02, -0.01999963104724884, 18, 18, 0, 0, 0, 0, 0.13757982850074768, 0.1171249970793724, 0.020454831421375275, 8585, 16851041, 500, 540, 1, 100, 20000, 1000
2.559, 1561662.000000369, 1561661.98, 0.02000036895275116, 18, 17.96, 0.04, 0, 0.04, -0.04, 0.2129555493593216, 0.1812056005001068, 0.03174994885921478, 8585, 16850977, 8651, 540, 1, 100, 20000, 1000
2.56, 1561680.000000369, 1561679.98, 0.02000036895275116, 18, 18, 0, 0, -0.04, 0.04, 0.17446064949035645, 0.1984838992357254, -0.024023249745368958, 8585, 16851105, 7752, 540, 1, 100, 20000, 1000
2.561, 1561698.000000369, 1561697.98, 0.02000036895275116, 18, 18, 0, 0, 0, 0, 0.17993205785751343, 0.17084378004074097, 0.009088277816772461, 8585, 16851073, 6851, 540, 1, 100, 20000, 1000
2.562, 1561716.000000369, 1561716.02, -0.01999963104724884, 18, 18.04, -0.04, 0, -0.04, 0.04, 0.10356424003839493, 0.15602482855319977, -0.05246058851480484, 8585, 16851137, 5950, 540, 1, 100, 20000, 1000
2.563, 1561734.000000369, 1561734.02, -0.01999963104724884, 18, 18, 0, 0, 0.04, -0.04, 0.1431807577610016, 0.13247039914131165, 0.010710358619689941, 8585, 16851009, 5050, 540, 1, 100, 20000, 1000
2.564, 1561752.000000369, 1561752, 3.68952751159668E-07, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.2608185112476349, 0.13097845017910004, 0.12984006106853485, 8585, 16850977, 4150, 540, 1, 100, 20000, 1000
